,id,title,text,sports,travel,photography,bola,label
939,940,"Pakai Jersey Mkhitaryan, Fans Arsenal Diberhentikan Polisi Azerbaijan","Football5star.com, Indonesia – Kasus pelarangan Henrikh Mkhitaryan untuk datang ke Azerbaijan membela Arsenal di final Liga Europa cukup membuat ramai khalayak. Baru-baru ini, kepolisian setempat menghentikan seorang penggemar The Gunners dengan nama Miki di belakangnya. Dalam sebuah video yang dirilis akun Twitter @ sntvstory, terlihat seorang penggemar Arsenal sedang berjalan di sebuah taman. Beberapa saat kemudian, seorang petugas kepolisian mendekati orang tersebut dan mengatakan sejumlah hal. Setelah berkomunikasi lewat sambungan radio, polisi itu pun melepas fans tadi yang terlihat bingung. Azerbaijan dan Armenia memang masih terlibat konflik berkepanjangan sejak runtuhnya Uni Soviet. Situasi politik yang memanas membuat warga dari dua negara tersebut tidak bebas berlalu lalang. Salah satunya adalah Mkhitaryan yang mau tidak mau harus absen di final Liga Europa musim ini. Pemerintah Baku, tidak berani menjamin keamanan sang pemain. Demikian halnya UEFA sebagai penyelenggara kejuaraan. Ini bukan pertama kalinya Mkhitaryan dilarang tampil ke Azerbaijan dalam satu musim. Pada fase grup, mantan gelandang Borussia Dortmund itu juga dilarang datang ketika bertanding melawan Qarabag FK. Artinya, pada laga final nanti, Unai Emery harus mencari alternatif gelandang lain di lini serang. Arsenal akan menghadapi Chelsea pada laga final yang berlangsung di Stadion Olimpiade, Baku, Kamis (30/5). Bagi The Gunners, kemenangan di pertandingan nanti akan menjadi tiket aman lolos Liga Champions musim depan. More News on International Ezra Walian Bawa RKC Waalwijk Promosi ke Eredivisie Amburadul di Lapangan, Madrid Justru Jadi Klub Terkaya Dunia Depay Sanjung Gaya Kepemimpinan Koeman",0,0,0,1,bola
940,941,Liga 1 2019: Bojan Malisic Ingin Putus Rekor Buruk Persib Bandung Di Kandang Semen Padang,"Malisic menegaskan kesiapannya secara fisik dan mental untuk melawan Semen Padang. Persib Bandung bakal menghadapi tuan rumah Semen Padang dalam lanjutan Liga 1 2019 di Stadion H. Agus Salim, Padang, Rabu (29/5) malam. Bek Persib, Bojan Malisic, pun mengaku sangat antusias untuk menjalani laga ini. Apalagi dia bertekad untuk membawa tim Maung Bandung meraih hasil positif. Mengingat, Persib memiliki rekor buruk saat bermain di kandang tim Kabau Sirah. Tercatat, dari empat pertemuan terakhir sejak 2011, Persib hanya bisa meraih dua kali hasil imbang dan menderita dua kekalahan. Pilihan Editor ""Kami akan memberikan semaksimal mungkin yang kami punya. Banyak orang bilang, kami tidak bisa menang di Padang, tapi kami akan mencoba untuk menang. Karena tiga poin tandang adalah penting untuk kami. Kami datang ke sini tidak untuk berlibur, tapi kami datang untuk tiga poin,"" tegas Malisic, seperti dikutip laman resmi Persib. Dia pun menegaskan kesiapannya secara fisik maupun mental untuk menjalani laga ini. ""Saya berharap kedua tim bermain bagus dan fair-play,"" tuturnya. Persib di laga sebelumnya berhasil meraih hasil positif, setelah menang tiga gol tanpa balas atas Persipura Jayapura. Sedangkan Semen Padang, masih belum menuai kemenangan setelah dalam dua laga sebelumnya menderita satu kekalahan dari PSM Makassar (1-0) dan meraih hasil imbang dengan PSS Sleman (1-1).",0,0,0,1,bola
941,942,"Mengenal Raul Bravo, Eks Real Madrid Ketua Mafia Pengaturan Skor Liga Spanyol","By Thoriq Az Zuhri Yunus BOLASPORT.COM - Eks pemain Real Madrid, Raul Bravo, dikatakan sebagai dalang di balik mafia pengaturan skor di Liga Spanyol. Pihak berwajib di Spanyol baru saja menahan para pelaku sepak bola di Liga Spanyol yang disangka menjadi anggota organisasi kriminal. Organisasi ini melakukan pengaturan skor untuk mendapatkan uang melalui judi, dioansir BolaSport.com dari Sport. Banyak kemudian yang ditangkap termasuk Presiden klub Huesca, Agustin Lasaosa, dan banyak eks pemain profesional. Salah satu yang ditangkap adalah Raul Bravo yang dikenal sebagai mantan pemain Real Madrid. Tak hanya ikut, Raul Bravo dikatakan sebagai ketua dan dalang di balik organisasi hitam ini. Siapa sebenarnya Raul Bravo? Raul Bravo adalah mantan pemain belakang yang merupakan produk asli akademi pemain muda Real Madrid. Setelah bermain untuk tim C dan B El Real, Bravo kemudian membela tim senior Madrid pada kurun waktu 2001 hingga 2007. Ia mencatatkan penampilan lebih dari 130 kali bagi tim Ibu Kota Spanyol tersebut. Bravo menyumbangkan beberapa trofi termasuk dua gelar La Liga dan satu Liga Champions. Bisa bermain sebagai bek tengah dan bek kiri, Bravo juga masuk dalam skuat timnas Spanyol. Ia tampil 14 kali antara tahun 2002 hingga 2004. Bravo termasuk dalam skuat timnas Spanyol yang dibawa ke Piala Eropa 2004 di Portigal. Setelah kariernya meredup di Madrid, Bravo kemudian hijrah ke Olympiacos di Liga Yunani. Di Yunani ia bermain empat musim dan menyumbangkan enam gelar, termasuk tiga gelar liga. Ia kemudian sempat kembali bermain di Spanyol sebelum gantung sepatu pada 2016 lalu. Terakhir, ia membela klub Aris yang berlaga di Liga Yunani dan memutuskan pensiun. Tiga tahun kemudian, ia ditangkap pihak berwajib dengan tuduhan pengaturan skor serta pencucian uang. Kejahatan ini dikatakan terjadi pada musim 2016-2017 dan 2017-2018. Selain Bravo, mantan pemain Liga Spanyol yang ditangkap antara lain Borja Fernandez dan Carlos Aranda. Sedangkan pemain yang masih aktif ada Inigo Lopez (Deportivo La Coruna). Belum jelas kemudian bagaimana kelanjutan kasus ini dari pihak kepolisian Spanyol.",0,0,0,1,bola
942,943,"Ingin Pulangkan Neymar, Barcelona Bersedia Berikan Coutinho atau Dembele","BolaSkor.com - Barcelona dilapokan Daily Star ingin melakukan transfer sensasional dengan memulangkan Neymar dari Paris Saint-Germain. Bahkan, El Barca bersedia memberikan Philippe Coutinho atau Ousmane Dembele. Barcelona terus memperkuat diri setelah gagal meraih gelar Liga Champions musim ini. Lionel Messi dan kawan-kawan tersingkir pada babak semifinal di tangan Liverpool. Sejumlah media di Spanyol melaporkan Barcelona sudah mengamankan penyerang Atletico Madrid, Antoine Griezmann. Kabarnya, Barcelona mengucurkan dana hingga 120 juta euro untuk menebus klausul rilis sang pemain. Rupanya, Barcelona tidak berhenti sampai di situ. Kini, Blaugrana ingin membawa pulang Neymar. Barcelona melego Neymar ke PSG dengan banderol 222 juta euro pada dua tahun lalu. Hingga saat ini, jumlah tersebut masih menjadi yang termahal di dunia. Pada saat itu, Neymar meninggalkan Barcelona karena ingin lepas dari bayangan Lionel Messi. Eks Santos itu menilai sulit menjadi yang terbaik di dunia bila bermain bersama La Pulga. Namun, kini Barcelona ingin rujuk dengan Neymar . Untuk menekan harga, klub milik Josep Maria Bartomeu itu akan menawarkan Coutinho atau Dembele. Sementara itu, Paris Saint-Germain dikabarkan mulai melunak untuk membiarkan Neymar angkat kaki. Les Parisiens saat ini lebih fokus mempertahankan Kylian Mbappe. Peluang Barcelona memulangkan Neymar: 25 persen Hingga saat ini, peluang Barcelona memboyong kembali Neymar masih kecil. Sebab, Neymar diperkirakan akan memilih klub lain selain Barcelona bila meninggalkan PSG. Neymar tidak ingin kembali bermain bersama Lionel Messi. Selain itu, Barcelona memerlukan banyak uang kendati telah memasukkan Philippe Coutinho atau Ousmane Dembele dalam kesepakatan.",0,0,0,1,bola
943,944,Suporter Minta Jacksen F Tiago Mundur dari Barito Putera,"By Bagas Reza Murti BOLASPORT.COM - Kekecewaan datang dari suporter Barito Putera yang meminta Jacksen F Tiago untuk meninggalkan jabatan sebagai pelatih kepala. Jacksen F Tiago dinilai belum bisa membawa kebangkitan bagi Barito Putera dalam tiga pertandingan awal Liga 1 2019. Barito Putera memang hanya mendapatkan satu poin dari tiga pertandingan Liga 1 2019. Tim berjulukan Laskar Antasari itu bermain imbang melawan Persija Jakarta dan menelan dua kekalahan dari Madura United serta Bhayangkara FC. Jumlah poin tersebut tidak sesuai target yang diminta manajemen Barito Putera. Sebelumnya, manajemen Barito Putera meminta Jacksen F Tiago mempersembahkan lima poin dari tiga pertandingan awal. Sebagian suporter di media sosial langsung menyuarakan agar pelatih asal Brasil tersebut keluar. Bahkan, ada beberapa suporter yang berteriak secara langsung seusai Barito Putera kalah 2-4 dari Bhayangkara FC pada pekan ketiga Liga 1 2019 di Stadion Patriot, Bekasi, Jawa Barat, Selasa (28/5/2019). Saat ditanya awak media, Jacksen F Tiago mencoba menjawab permintaan mundur dari suporter Barito Putera. Ia mengatakan ungkapan hati pendukung tersebut sangat wajar, terlebih Jacksen F Tiago merupakan sosok pelatih berkualitas. Ya, sebelum datang ke Barito Putera, Jacksen F Tiago sempat mempersembahkan gelar juara, salah satunya ke Persipura Jayapura. Tak hanya itu, Jacksen F Tiago juga sudah dua musim terakhir melatih Barito Putera sejak didatangkan pada 2017. ""Itu sangat wajar. Saya datang ke sini dengan status pelatih yang berpengalaman. Sementara suporter menginginkan hal besar dan berharap saya memberikan itu kepada mereka,"" ucap Jacksen F Tiago. Jacksen F Tiago lebih senang bila ada suporter Barito Putera yang berbicara langsung kepadanya. Ia meminta jangan hanya berteriak di media sosial ataupun di dalam stadion. ""Siapapun yang bicara dengan saya harus sopan santun. Saya orangnya kalau keras, saya keraskan lagi. Kalau bisa mereka datang dengan baik-baik kepada saya. Sampaikan apa yang diinginkannya,"" ucap Jacksen F Tiago. Mantan pemain Persebaya Surabaya itu juga sedang menunggu nasibnya dari manajemen Barito Putera. Jacksen F Tiago mengaku bahwa ia dan timnya mendapatkan teguran keras dari Manajer Barito Putera, Hasnuryadi Sulaiman, seusai kekalahan dari Bhayangkara FC. ""Kami tahu kami gagal dalam tiga pertandingan ini. Kami juga mendapatkan semprotan dari Pak Hasnur. Bagi saya itu wajar. Sekelas pelatih berkualitas seperti Jose Mourinho kalau kalah juga seperti ini,"" ucap Jacksen F Tiago.",0,0,0,1,bola
944,945,Final Liga Europa - Polisi Azerbaijan Hentikan Dua Fan Arsenal Gara-gara Berbaju Mkhitaryan,"BolaStylo.com - Suasana kurang menyenangkan dialami dua orang suporter yang diberhentikan polisi Azerbaijan menjelang laga Arsenal melawan Chelsea. Arsenal akan berhadapan dengan Chelsea dalam partai final Liga Europa di Stadion Olimpiade Baku, Azerbaijan, Rabu (29/5/2019) atau Kamis dinihari WIB. Pada laga nanti malam, Arsenal tidak akan diperkuat oleh gelandang mereka. Henrikh Mkhitaryan. Mkhitaryan akhirnya tidak turut dimasukkan ke dalam skuat Arsenal untuk menghadapi laga melawan Chelsea di final Liga Europa. Kebijakan yang diambil pihak Arsenal ini tidak lepas dari konflik diplomasi negara asal Mkhitaryan, Armenia dengan Azerbaijan. Armenia dan Azerbaijan sampai saat ini masih terlibat konflik diplomatik karena persoalan sengketa wilayah Nagorno-Karabakh. Menanggapi konflik itu, klub akhirnya memutuskan untuk tidak memasukkan Mkhitaryan ke dalam skuat Arsenal yang akan berlaga di Baku, Azerbaijan. Konflik antara Armenia-Azerbaijan ini ternyata tidak hanya membawa dampak bagi Mkhitaryan, namun juga ikut dirasakan sejumlah fan Arsenal. Sebelum final Liga Europa digelar, ada pemandangan kurang menyenangkan yang dialami oleh dua orang suporter Arsenal. Dilansir BolaStylo.com dari Daily Mail, dua orang pendukung Arsenal diberhentikan polisi Azerbaijan dan terlihat diinterogasi. Pemberhentian yang dilakukan polisi Azerbaijan itu rupanya disebabkan dua orang suporter Arsenal mengenakan jersey Arsenal bernama Mkhitaryan. Polisi Azerbaijan sempat berdiskusi kecil dengan rekannya ketika memberhentikan dua fan tersebut. Setelah berdiskusi, mereka akhirnya mempersilakan pendukung Arsenal itu untuk berjalan menikmati suasana di Azerbaijan. Meski demikian, pemberhentian dua fan oleh polisi setempat ini cukup menyita perhatian para pencinta sepak bola di media sosial. Mereka kecewa dengan keputusan UEFA atas pemilihan lokasi final LIga Europa yang digelar di Baku, Azerbaijan. Pasalnya keputusan tersebut membuat Mkhitaryan akhirnya tidak bisa memperkuat Arsenal di partai final.",0,0,0,1,bola
945,946,Jurgen Klopp Sebut Rumor ke Juventus Omong Kosong,"BolaSkor.com - Manajer Liverpool, Jurgen Klopp, menegaskan kabar yang menyebut dirinya akan hengkang ke Juventus tidak berdasarkan pada fakta. Klopp memastikan akan tetap bertahan bersama The Reds. Juventus menjadi satu di antara klub yang sedang sibuk mencari arsitek anyar. La Vecchia Signora dan Massimiliano Allegri sepakat berpisah pada akhir musim ini. Sejumlah nama pelatih tenar beredar. Mauricio Pochettino, Maurizio Sarri, Pep Guardiola, Simone Inzaghi hingga Jurgen Klopp masuk dalam bursa. Namun, untuk nama terakhir yang disebutkan tadi, Juventus dipastikan akan gigit jari. ""Tentu saja itu liga yang saya sukai. Italia adalah negara yang indah, namun tentang rumor saya hengkang ke Juventus adalah omong kosong,"" ungkap Klopp pada Sky Sports Italia. ""Kabar tersebut tidak benar. Saya tidak akan meninggalkan Liverpool,"" sambung mantan juru taktik Borussia Dortmund itu. Jurgen Klopp menjadi pelatih yang diperhitungkan di dunia. Meski belum memenangi gelar bersama The Reds, namun manajer asal Jerman tersebut membawa Liverpool menembus final Liga Champions dua musim berturut-turut. ""Saya mengetahui Serie A dengan sangat baik. Saya mengikutinya dan menyukainya, namun saya akan tetap bertahan di Liverpool"" ulas sang manajer. Jurgen Klopp akan kembali beraksi meramu taktik Liverpool saat menghadapi Tottenham Hotspur pada laga final Liga Champions 2018-2019, di Stadion Wanda Metropolitano, Sabtu (1/5). Kemenangan akan membuat manajer 51 tahun tersebut pertama kali bersinar di Eropa.",0,0,0,1,bola
946,947,PSSI Belum Kabulkan Perubahan Nama Bogor FC Menjadi Sulut United,"Perubahan nama peserta Liga 2, Bogor FC menjadu Sulut United belum bisa dikabulkan oleh PSSI. Pasalnya, dalam statuta PSSI, perubahan nama baru bisa dilakukan saat Kongres Tahunan. Direktur Utama PT Liga Indonesia Baru Dirk Soplanit menyebutkan bahwa untuk Liga 2 2019 nama Bogor FC yang terdaftar di PSSI, meski kandang klub itu berpindah dari Kabupaten Bogor ke Sulawesi Utara. Kondisi tersebut hampir sama dengan Perseru Badak Lampung FC serta Tira-Persikabo. Mereka harus tetap menggunakan nama Perseru, PS Tira, atau Persikabo karena belum disahkan di kongres PSSI. ""Nanti mungkin ke depan kalau mereka memang mau begitu (ubah nama) ada prosesnya ada prosedurnya. Sehingga musim ini nama mereka masih Bogor FC,"" kata Dirk Soplanit. ""Bogor FC mereka sudah bertekad untuk pindah ke Stadion Klabat, Manado. Tapi hasil verifikasi kita itu masih harus ada pembenahan. Kalau diperkirakan sampai dengan kickoff dan pertandingan jalan, ya kayanya memang tadi dari Bogor FC sendiri masih meragukan apakah bisa atau tidak,"" tuturnya. Bogor FC saat ini memang seakan 'tak bertuan' usai ditinggal beberapa investornya ke PSIM Yogyakarta. Kini, Bogor FC pun berniat bangkit dan mendapat pinjaman pemain dari Bali United, seperti Gusti Sandria, Ahmad Maulana, Martinus, dan Adi Parwa.",0,0,0,1,bola
947,948,Begini Persiapan Arsenal Jelang Final Liga Eropa,"Share Vivagoal – Berita Bola – Kiper Arsenal, Petr Cech secara blak-blakan terkait kondisi timnya jelang final Liga Eropa. Ia menyebut semua pemain Arsenal tak merasakan sedikitpun tekanan jelang laga puncak nanti. “Ini mungkin terdengar aneh, tapi saya rasa di Arsenal tak merasa ada tekanan. Arsenal benar-benar gentleman sejati,” jelas Cech. Jelang pertemuan di Azerbaijan Cech menebar psywar dengan menyebut ruang ganti Chelsea selalu dalam tekanan. Menurutnya Arsenal dan Chelsea memiliki perbedaan mendasar soal menghadapi tekanan. “Ketika imbang menjamu tim besar, rasanya ‘oh tidak, mustahil kami tak menang di kandang’. Hal seperti itu terlontar dari semua orang: pelatih, pemain. Sejak awal saya berada di sana, tekanannya terasa di setiap laga,” kenang Cech dilansir Four Four Two. Meski demikian kiper asal Republik Ceko itu optimis dapat membawa pulang trofi ke Emirates Stadium. Terlebih The Gunners telah mempersiapkan diri demi meraih kemenangan. “Saya merasa ketika Arsenal butuh kemenangan, maka kami menang,” tegas Cech.",0,0,0,1,bola
948,949,"Final Liga Europa Tinggal Hitungan Jam, Chelsea Pusing dengan Kante","VIVA – Final Liga Europa antara Chelsea versus Arsenal di Baku Olympic Stadium, Rabu 29 Mei 2019, hanya tinggal menghitung jam. Dalam situasi tersebut, Chelsea masih dipusingkan dengan kondisi gelandang andalannya, N'Golo Kante. Manajer Chelsea, Maurizio Sarri, menuturkan, saat ini kondisi Kante masih belum fit. Peluang Kante turun bahkan masih 50-50. ""Saya tidak tahu. Peluangnya, sekarang 50-50, setelah kemarin 60 persen hampir tak main,"" ujar Sarri dilansir Standard. Diakui Sarri, kondisi Kante sudah lebih baik dari sebelumnya. Lutut Kante terlihat mulai bisa digerakkan secara maksimal. Hanya saja, tim medis Chelsea harus memeriksa kondisi gelandang Timnas Prancis itu terlebih dulu, sebelum memutuskan menurunkannya. ""Sebenarnya, bukan cedera yang serius. Itu hanya masalah kecil di lututnya. Kami sudah melewati tiga atau empat hari untuk memulihkan kondisinya. Sudah ada upaya, tapi belum tahu apa yang akan terjadi selanjutnya,"" kata Sarri. Cederanya Kante memang membuat Sarri pusing. Sebab, pilihan di lini tengah menjadi sangat sedikit karena Ruben Loftus-Cheek dan Chalum Hudson-Odoi cedera. Pun, Ethan Ampadu tak fit kondisinya.",0,0,0,1,bola
